Experiment
% Mast Angle, Arm Angle, Background RSSI, Real, Imag
-180.0,0.0,0.0,7.94529595e-08,-9.54759051e-08
-178.0,0.0,0.0,-1.47648678e-07,2.97521443e-07
-176.0,0.0,0.0,3.35816153e-08,-1.44040414e-07
-174.0,0.0,0.0,8.11054791e-08,2.37171069e-08
-172.0,0.0,0.0,-1.48963616e-07,1.20531670e-07
-170.0,0.0,0.0,-3.22135327e-08,2.71190584e-07
-168.0,0.0,0.0,-5.30907718e-08,-5.47759405e-09
-166.0,0.0,0.0,-3.02692519e-08,3.12220878e-07
-164.0,0.0,0.0,3.65386899e-08,-7.97413202e-08
-162.0,0.0,0.0,-6.90879714e-08,-2.24170656e-07
-160.0,0.0,0.0,1.73961383e-08,-1.73574225e-07
-158.0,0.0,0.0,4.45135995e-08,-3.68428663e-07
-156.0,0.0,0.0,-8.54373134e-08,-3.49038403e-07
-154.0,0.0,0.0,4.31117980e-08,-5.83698052e-07
-152.0,0.0,0.0,9.09486168e-08,-3.66965619e-07
-150.0,0.0,0.0,5.42833470e-08,-5.91151493e-07
-148.0,0.0,0.0,-4.07154030e-08,-6.04137222e-07
-146.0,0.0,0.0,5.44219222e-08,-5.22745281e-07
-144.0,0.0,0.0,5.08820487e-09,-4.42505079e-07
-142.0,0.0,0.0,1.09296566e-07,-6.72008051e-07
-140.0,0.0,0.0,-9.18308378e-08,-6.81564806e-07
-138.0,0.0,0.0,1.60189828e-08,-4.23296980e-07
-136.0,0.0,0.0,2.23123678e-08,-4.58489314e-07
-134.0,0.0,0.0,2.85959091e-08,-5.08141886e-07
-132.0,0.0,0.0,-2.22456054e-08,-5.48248637e-07
-130.0,0.0,0.0,-9.12539889e-09,-4.91029892e-07
-128.0,0.0,0.0,8.01117773e-08,-2.90221481e-07
-126.0,0.0,0.0,7.32683652e-08,-1.14911467e-07
-124.0,0.0,0.0,-5.78969658e-08,-3.10558853e-07
-122.0,0.0,0.0,9.42298073e-08,-2.19512708e-07
-120.0,0.0,0.0,-1.94927630e-08,-1.61558188e-07
-118.0,0.0,0.0,3.14930597e-08,5.90744111e-09
-116.0,0.0,0.0,9.19657204e-08,3.89916667e-08
-114.0,0.0,0.0,-3.86936105e-08,-1.93595791e-07
-112.0,0.0,0.0,6.13062689e-09,-1.65956053e-07
-110.0,0.0,0.0,3.61559801e-08,-7.88819694e-08
-108.0,0.0,0.0,3.55456245e-08,9.90962614e-08
-106.0,0.0,0.0,1.79378380e-08,-6.13149936e-08
-104.0,0.0,0.0,-1.03419559e-07,1.85585151e-07
-102.0,0.0,0.0,-9.94599246e-08,4.32191420e-07
-100.0,0.0,0.0,1.20546249e-07,2.73675306e-07
-98.0,0.0,0.0,-1.13497063e-07,4.67913465e-07
-96.0,0.0,0.0,8.80729490e-08,4.40011394e-07
-94.0,0.0,0.0,-1.28108144e-07,4.45582929e-07
-92.0,0.0,0.0,6.23325696e-08,4.83337690e-08
-90.0,0.0,0.0,-6.14502982e-08,3.52688556e-07
-88.0,0.0,0.0,6.68956775e-08,3.70113610e-07
