Experiment
% Mast Angle, Arm Angle, Background RSSI, Real, Imag
-180.0,0.0,0.0,-1.64435367e-08,1.50535188e-08
-178.0,0.0,0.0,1.02975252e-07,2.25667976e-07
-176.0,0.0,0.0,1.38989473e-09,-3.96774538e-08
-174.0,0.0,0.0,-4.06308924e-08,-4.98986991e-08
-172.0,0.0,0.0,-9.86107761e-08,6.02645684e-08
-170.0,0.0,0.0,3.46170416e-08,-7.27502559e-08
-168.0,0.0,0.0,-7.50145360e-09,-6.33170440e-08
-166.0,0.0,0.0,4.86463870e-08,3.23680648e-08
-164.0,0.0,0.0,-6.80015557e-08,1.07053850e-08
-162.0,0.0,0.0,-4.87360285e-08,6.15960481e-09
-160.0,0.0,0.0,-3.71350860e-08,-3.70743731e-08
-158.0,0.0,0.0,-2.83592758e-08,-3.48551640e-08
-156.0,0.0,0.0,-9.36301655e-09,-9.29690977e-08
-154.0,0.0,0.0,-3.76718151e-08,2.84900268e-11
-152.0,0.0,0.0,1.41434867e-08,-1.29134536e-07
-150.0,0.0,0.0,-1.85989984e-07,4.18602399e-08
-148.0,0.0,0.0,3.31329190e-08,-1.42295327e-07
-146.0,0.0,0.0,-7.16160134e-08,9.91117687e-08
-144.0,0.0,0.0,-1.22889637e-07,2.73278091e-08
-142.0,0.0,0.0,-9.35332107e-08,8.24287794e-08
-140.0,0.0,0.0,5.76036399e-08,-9.23161917e-08
-138.0,0.0,0.0,-1.89246094e-07,5.70012971e-08
-136.0,0.0,0.0,-8.24808777e-08,2.46245670e-07
-134.0,0.0,0.0,-1.35073393e-07,7.20524600e-08
-132.0,0.0,0.0,-2.45220087e-08,2.94204912e-07
-130.0,0.0,0.0,-7.03286608e-08,5.07846359e-08
-128.0,0.0,0.0,-5.58568189e-08,9.50654221e-08
-126.0,0.0,0.0,-2.09476664e-07,8.85289633e-08
-124.0,0.0,0.0,-6.92660343e-08,-8.88816751e-08
-122.0,0.0,0.0,1.01626347e-09,-4.91424357e-10
-120.0,0.0,0.0,-1.70770098e-07,-1.09431413e-07
-118.0,0.0,0.0,-9.50991324e-08,8.33638778e-08
